Student_ID,Class,Section,Month,Attendance_Percentage
1508,9,A,February,63
1508,9,A,March,63
1509,9,A,April,82
1509,9,A,May,80
1509,9,A,August,76
1509,9,A,September,76
1509,9,A,October,79
1509,9,A,November,76
1509,9,A,December,86
1509,9,A,January,78
1509,9,A,February,75
1509,9,A,March,89
1510,9,A,April,87
1510,9,A,May,82
1510,9,A,August,77
1510,9,A,September,82
1510,9,A,October,87
1510,9,A,November,76
1510,9,A,December,79
1510,9,A,January,78
1510,9,A,February,88
1510,9,A,March,78
1511,9,A,April,88
1511,9,A,May,78
1511,9,A,August,85
1511,9,A,September,89
1511,9,A,October,87
1511,9,A,November,79
1511,9,A,December,84
1511,9,A,January,90
1511,9,A,February,79
1511,9,A,March,90
1512,9,A,April,85
1512,9,A,May,77
1512,9,A,August,76
1512,9,A,September,77
1512,9,A,October,85
1512,9,A,November,84
1512,9,A,December,85
1512,9,A,January,76
1512,9,A,February,75
1512,9,A,March,81
1513,9,A,April,77
1513,9,A,May,76
1513,9,A,August,80
1513,9,A,September,89
1513,9,A,October,89
1513,9,A,November,82
1513,9,A,December,78
1513,9,A,January,87
1513,9,A,February,84
1513,9,A,March,75
1514,9,A,April,90
1514,9,A,May,85
1514,9,A,August,86
1514,9,A,September,87
1514,9,A,October,81
1514,9,A,November,84
1514,9,A,December,75
1514,9,A,January,75
1514,9,A,February,75
1514,9,A,March,81
1515,9,B,April,84
1515,9,B,May,75
1515,9,B,August,83
1515,9,B,September,84
1515,9,B,October,84
1515,9,B,November,83
1515,9,B,December,89
1515,9,B,January,82
1515,9,B,February,77
1515,9,B,March,90
1516,9,A,April,89
1516,9,A,May,85
1516,9,A,August,81
1516,9,A,September,81
1516,9,A,October,86
1516,9,A,November,88
1516,9,A,December,80
1516,9,A,January,82
1516,9,A,February,89
1516,9,A,March,77
1517,9,B,April,77
1517,9,B,May,90
1517,9,B,August,86
1517,9,B,September,90
1517,9,B,October,87
1517,9,B,November,82
1517,9,B,December,86
1517,9,B,January,81
1517,9,B,February,79
1517,9,B,March,77
1518,9,A,April,78
1518,9,A,May,85
1518,9,A,August,77
1518,9,A,September,81
1518,9,A,October,76
1518,9,A,November,79
1518,9,A,December,90
1518,9,A,January,84
1518,9,A,February,88
1518,9,A,March,87
1519,9,A,April,84
1519,9,A,May,85
1519,9,A,August,85
1519,9,A,September,88
1519,9,A,October,79
1519,9,A,November,89
1519,9,A,December,86
1519,9,A,January,77
1519,9,A,February,83
1519,9,A,March,82
1520,9,A,April,83
1520,9,A,May,79
1520,9,A,August,88
1520,9,A,September,88
1520,9,A,October,77
1520,9,A,November,79
1520,9,A,December,78
1520,9,A,January,75
1520,9,A,February,80
1520,9,A,March,85
1521,9,B,April,90
1521,9,B,May,79
1521,9,B,August,79
1521,9,B,September,81
1521,9,B,October,85
1521,9,B,November,85
1521,9,B,December,81
1521,9,B,January,81
1521,9,B,February,88
1521,9,B,March,75
1522,9,B,April,85
1522,9,B,May,82
1522,9,B,August,87
1522,9,B,September,86
1522,9,B,October,90
1522,9,B,November,76
1522,9,B,December,84
1522,9,B,January,82
1522,9,B,February,75
1522,9,B,March,79
1523,9,B,April,66
1523,9,B,May,71
1523,9,B,August,69
1523,9,B,September,70
1523,9,B,October,62
1523,9,B,November,69
1523,9,B,December,62
1523,9,B,January,63
1523,9,B,February,69
1523,9,B,March,74
1524,9,A,April,79
1524,9,A,May,79
1524,9,A,August,78
1524,9,A,September,88
1524,9,A,October,75
1524,9,A,November,76
1524,9,A,December,76
1524,9,A,January,76
1524,9,A,February,76
1524,9,A,March,81
1525,9,A,April,89
1525,9,A,May,90
1525,9,A,August,82
1525,9,A,September,75
1525,9,A,October,89
1525,9,A,November,77
1525,9,A,December,77
1525,9,A,January,83
1525,9,A,February,77
1525,9,A,March,80
1526,9,A,April,95
1526,9,A,May,100
1526,9,A,August,93
1526,9,A,September,98
1526,9,A,October,93
1526,9,A,November,99
1526,9,A,December,100
1526,9,A,January,97
1526,9,A,February,94
1526,9,A,March,96
1527,9,B,April,86
1527,9,B,May,88
1527,9,B,August,79
1527,9,B,September,82
1527,9,B,October,90
1527,9,B,November,85
1527,9,B,December,86
1527,9,B,January,79
1527,9,B,February,80
1527,9,B,March,76
1528,9,A,April,83
1528,9,A,May,81
1528,9,A,August,84
1528,9,A,September,82
1528,9,A,October,87
1528,9,A,November,83
1528,9,A,December,82
1528,9,A,January,75
1528,9,A,February,79
1528,9,A,March,84
1529,9,B,April,67
1529,9,B,May,61
1529,9,B,August,66
1529,9,B,September,60
1529,9,B,October,71
1529,9,B,November,64
1529,9,B,December,74
1529,9,B,January,67
1529,9,B,February,68
1529,9,B,March,74
1530,9,A,April,78
1530,9,A,May,75
1530,9,A,August,80
1530,9,A,September,79
1530,9,A,October,84
1530,9,A,November,84
1530,9,A,December,82
1530,9,A,January,90
1530,9,A,February,75
1530,9,A,March,89
1531,9,A,April,90
1531,9,A,May,83
1531,9,A,August,83
1531,9,A,September,79
1531,9,A,October,75
1531,9,A,November,83
1531,9,A,December,83
1531,9,A,January,84
1531,9,A,February,83
1531,9,A,March,76
1532,9,A,April,81
1532,9,A,May,89
1532,9,A,August,77
1532,9,A,September,76
1532,9,A,October,82
1532,9,A,November,90
1532,9,A,December,85
1532,9,A,January,89
1532,9,A,February,77
1532,9,A,March,80
1533,9,B,April,98
1533,9,B,May,92
1533,9,B,August,91
1533,9,B,September,97
1533,9,B,October,93
1533,9,B,November,95
1533,9,B,December,93
1533,9,B,January,94
1533,9,B,February,95
1533,9,B,March,98
1534,9,A,April,62
1534,9,A,May,62
1534,9,A,August,72
1534,9,A,September,73
1534,9,A,October,70
1534,9,A,November,74
1534,9,A,December,65
1534,9,A,January,75
1534,9,A,February,61
1534,9,A,March,63
1535,9,B,April,90
1535,9,B,May,96
1535,9,B,August,94
1535,9,B,September,93
1535,9,B,October,99
1535,9,B,November,95
1535,9,B,December,99
1535,9,B,January,95
1535,9,B,February,91
1535,9,B,March,92
1536,9,A,April,82
1536,9,A,May,88
1536,9,A,August,88
1536,9,A,September,80
1536,9,A,October,82
1536,9,A,November,90
1536,9,A,December,83
1536,9,A,January,76
1536,9,A,February,83
1536,9,A,March,76
1537,9,B,April,96
1537,9,B,May,99
1537,9,B,August,100
1537,9,B,September,94
1537,9,B,October,95
1537,9,B,November,97
1537,9,B,December,95
1537,9,B,January,100
1537,9,B,February,97
1537,9,B,March,91
1538,9,B,April,86
1538,9,B,May,89
1538,9,B,August,89
1538,9,B,September,75
1538,9,B,October,76
1538,9,B,November,87
1538,9,B,December,81
1538,9,B,January,86
1538,9,B,February,78
1538,9,B,March,89
1539,9,B,April,68
1539,9,B,May,63
1539,9,B,August,65
1539,9,B,September,72
1539,9,B,October,67
1539,9,B,November,62
1539,9,B,December,65
1539,9,B,January,64
1539,9,B,February,67
1539,9,B,March,70
1540,9,B,April,78
1540,9,B,May,80
1540,9,B,August,81
1540,9,B,September,86
1540,9,B,October,81
1540,9,B,November,77
1540,9,B,December,85
1540,9,B,January,85
1540,9,B,February,90
1540,9,B,March,89
1541,9,A,April,86
1541,9,A,May,77
1541,9,A,August,85
1541,9,A,September,84
1541,9,A,October,89
1541,9,A,November,81
1541,9,A,December,79
1541,9,A,January,83
1541,9,A,February,83
1541,9,A,March,81
1542,9,B,April,86
1542,9,B,May,76
1542,9,B,August,90
1542,9,B,September,79
1542,9,B,October,82
1542,9,B,November,77
1542,9,B,December,90
1542,9,B,January,86
1542,9,B,February,75
1542,9,B,March,83
1543,9,A,April,90
1543,9,A,May,100
1543,9,A,August,91
1543,9,A,September,100
1543,9,A,October,100
1543,9,A,November,92
1543,9,A,December,98
1543,9,A,January,90
1543,9,A,February,99
1543,9,A,March,94
1544,9,A,April,90
1544,9,A,May,82
1544,9,A,August,83
1544,9,A,September,79
1544,9,A,October,75
1544,9,A,November,86
1544,9,A,December,77
1544,9,A,January,90
1544,9,A,February,89
1544,9,A,March,85
1545,9,A,April,80
1545,9,A,May,87
1545,9,A,August,81
1545,9,A,September,89
1545,9,A,October,82
1545,9,A,November,76
1545,9,A,December,79
1545,9,A,January,82
1545,9,A,February,85
1545,9,A,March,85
1546,9,A,April,81
1546,9,A,May,81
1546,9,A,August,90
1546,9,A,September,79
1546,9,A,October,81
1546,9,A,November,77
1546,9,A,December,85
1546,9,A,January,90
1546,9,A,February,76
1546,9,A,March,80
1547,9,B,April,83
1547,9,B,May,77
1547,9,B,August,85
1547,9,B,September,75
1547,9,B,October,78
1547,9,B,November,79
1547,9,B,December,88
1547,9,B,January,78
1547,9,B,February,78
1547,9,B,March,82
1548,9,A,April,81
1548,9,A,May,90
1548,9,A,August,82
1548,9,A,September,79
1548,9,A,October,75
1548,9,A,November,78
1548,9,A,December,88
1548,9,A,January,75
1548,9,A,February,78
1548,9,A,March,83
1549,9,B,April,75
1549,9,B,May,84
1549,9,B,August,82
1549,9,B,September,76
1549,9,B,October,83
1549,9,B,November,83
1549,9,B,December,86
1549,9,B,January,89
1549,9,B,February,87
1549,9,B,March,79
1550,9,A,April,81
1550,9,A,May,79
1550,9,A,August,81
1550,9,A,September,80
1550,9,A,October,87
1550,9,A,November,75
1550,9,A,December,77
1550,9,A,January,89
1550,9,A,February,82
1550,9,A,March,78
1551,9,B,April,90
1551,9,B,May,98
1551,9,B,August,90
1551,9,B,September,99
1551,9,B,October,94
1551,9,B,November,95
1551,9,B,December,90
1551,9,B,January,92
1551,9,B,February,95
1551,9,B,March,94
1552,9,B,April,80
1552,9,B,May,90
1552,9,B,August,84
1552,9,B,September,88
1552,9,B,October,77
1552,9,B,November,86
1552,9,B,December,85
1552,9,B,January,82
1552,9,B,February,89
1552,9,B,March,84
1553,9,A,April,78
1553,9,A,May,76
1553,9,A,August,82
1553,9,A,September,75
1553,9,A,October,78
1553,9,A,November,78
1553,9,A,December,81
1553,9,A,January,85
1553,9,A,February,79
1553,9,A,March,79
1554,9,B,April,89
1554,9,B,May,77
1554,9,B,August,86
1554,9,B,September,86
1554,9,B,October,90
1554,9,B,November,87
1554,9,B,December,88
1554,9,B,January,81
1554,9,B,February,85
1554,9,B,March,84
1555,10,B,April,75
1555,10,B,May,82
1555,10,B,August,87
1555,10,B,September,80
1555,10,B,October,84
1555,10,B,November,76
1555,10,B,December,88
1555,10,B,January,80
1555,10,B,February,82
1555,10,B,March,75
1556,10,B,April,80
1556,10,B,May,89
1556,10,B,August,77
1556,10,B,September,83
1556,10,B,October,82
1556,10,B,November,78
1556,10,B,December,76
1556,10,B,January,76
1556,10,B,February,79
1556,10,B,March,79
1557,10,B,April,68
1557,10,B,May,71
1557,10,B,August,60
1557,10,B,September,65
1557,10,B,October,70
1557,10,B,November,62
1557,10,B,December,65
1557,10,B,January,75
1557,10,B,February,66
1557,10,B,March,68
1558,10,A,April,84
1558,10,A,May,85
1558,10,A,August,77
1558,10,A,September,83
1558,10,A,October,82
1558,10,A,November,78
1558,10,A,December,85
1558,10,A,January,88
1558,10,A,February,77
1558,10,A,March,87
1559,10,A,April,90
1559,10,A,May,78
1559,10,A,August,80
1559,10,A,September,84
1559,10,A,October,83
1559,10,A,November,84
1559,10,A,December,82
1559,10,A,January,82
1559,10,A,February,79
1559,10,A,March,85
1560,10,B,April,84
1560,10,B,May,86
1560,10,B,August,80
1560,10,B,September,87
1560,10,B,October,80
1560,10,B,November,89
1560,10,B,December,77
1560,10,B,January,85
1560,10,B,February,79
1560,10,B,March,88
1561,10,A,April,78
1561,10,A,May,77
1561,10,A,August,86
1561,10,A,September,75
1561,10,A,October,80
1561,10,A,November,78
1561,10,A,December,89
1561,10,A,January,90
1561,10,A,February,76
1561,10,A,March,82
1562,10,A,April,76
1562,10,A,May,86
1562,10,A,August,83
1562,10,A,September,83
1562,10,A,October,86
1562,10,A,November,84
1562,10,A,December,75
1562,10,A,January,87
1562,10,A,February,84
1562,10,A,March,86
1563,10,B,April,78
1563,10,B,May,79
1563,10,B,August,85
1563,10,B,September,78
1563,10,B,October,84
1563,10,B,November,84
1563,10,B,December,85
1563,10,B,January,83
1563,10,B,February,79
1563,10,B,March,80
1564,10,B,April,76
1564,10,B,May,82
1564,10,B,August,84
1564,10,B,September,75
1564,10,B,October,84
1564,10,B,November,75
1564,10,B,December,78
1564,10,B,January,77
1564,10,B,February,81
1564,10,B,March,84
1565,10,B,April,90
1565,10,B,May,87
1565,10,B,August,80
1565,10,B,September,79
1565,10,B,October,83
1565,10,B,November,86
1565,10,B,December,87
1565,10,B,January,90
1565,10,B,February,78
1565,10,B,March,75
1566,10,B,April,85
1566,10,B,May,84
1566,10,B,August,75
1566,10,B,September,84
1566,10,B,October,89
1566,10,B,November,84
1566,10,B,December,81
1566,10,B,January,80
1566,10,B,February,81
1566,10,B,March,79
1567,10,B,April,85
1567,10,B,May,82
1567,10,B,August,90
1567,10,B,September,75
1567,10,B,October,81
1567,10,B,November,90
1567,10,B,December,85
1567,10,B,January,75
1567,10,B,February,89
1567,10,B,March,90
1568,10,B,April,100
1568,10,B,May,92
1568,10,B,August,97
1568,10,B,September,99
1568,10,B,October,99
1568,10,B,November,90
1568,10,B,December,98
1568,10,B,January,98
1568,10,B,February,100
1568,10,B,March,91
1569,10,B,April,60
1569,10,B,May,63
1569,10,B,August,63
1569,10,B,September,74
1569,10,B,October,72
1569,10,B,November,64
1569,10,B,December,72
1569,10,B,January,67
1569,10,B,February,75
1569,10,B,March,65
1570,10,B,April,75
1570,10,B,May,76
1570,10,B,August,78
1570,10,B,September,75
1570,10,B,October,77
1570,10,B,November,84
1570,10,B,December,75
1570,10,B,January,81
1570,10,B,February,88
1570,10,B,March,85
1571,10,A,April,63
1571,10,A,May,67
1571,10,A,August,68
1571,10,A,September,65
1571,10,A,October,75
1571,10,A,November,66
1571,10,A,December,68
1571,10,A,January,64
1571,10,A,February,69
1571,10,A,March,68
1572,10,A,April,73
1572,10,A,May,68
1572,10,A,August,66
1572,10,A,September,68
1572,10,A,October,69
1572,10,A,November,75
1572,10,A,December,61
1572,10,A,January,69
1572,10,A,February,62
1572,10,A,March,60
1573,10,A,April,99
1573,10,A,May,90
1573,10,A,August,95
1573,10,A,September,96
1573,10,A,October,95
1573,10,A,November,94
1573,10,A,December,96
1573,10,A,January,93
1573,10,A,February,96
1573,10,A,March,94
1574,10,B,April,77
1574,10,B,May,88
1574,10,B,August,88
1574,10,B,September,84
1574,10,B,October,86
1574,10,B,November,86
1574,10,B,December,83
1574,10,B,January,82
1574,10,B,February,88
1574,10,B,March,90
1575,10,B,April,78
1575,10,B,May,76
1575,10,B,August,90
1575,10,B,September,90
1575,10,B,October,75
1575,10,B,November,78
1575,10,B,December,90
1575,10,B,January,89
1575,10,B,February,76
1575,10,B,March,77
1576,10,B,April,78
1576,10,B,May,80
1576,10,B,August,82
1576,10,B,September,83
1576,10,B,October,84
1576,10,B,November,88
1576,10,B,December,87
1576,10,B,January,85
1576,10,B,February,77
1576,10,B,March,80
1577,10,A,April,93
1577,10,A,May,100
1577,10,A,August,98
1577,10,A,September,97
1577,10,A,October,91
1577,10,A,November,99
1577,10,A,December,97
1577,10,A,January,92
1577,10,A,February,97
1577,10,A,March,96
1578,10,A,April,89
1578,10,A,May,87
1578,10,A,August,90
1578,10,A,September,83
1578,10,A,October,78
1578,10,A,November,79
1578,10,A,December,82
1578,10,A,January,78
1578,10,A,February,85
1578,10,A,March,87
1579,10,A,April,78
1579,10,A,May,77
1579,10,A,August,82
1579,10,A,September,82
1579,10,A,October,83
1579,10,A,November,84
1579,10,A,December,87
1579,10,A,January,82
1579,10,A,February,89
1579,10,A,March,76
1580,10,B,April,76
1580,10,B,May,83
1580,10,B,August,83
1580,10,B,September,88
1580,10,B,October,83
1580,10,B,November,78
1580,10,B,December,75
1580,10,B,January,77
1580,10,B,February,86
1580,10,B,March,87
1581,10,B,April,69
1581,10,B,May,67
1581,10,B,August,65
1581,10,B,September,63
1581,10,B,October,63
1581,10,B,November,65
1581,10,B,December,63
1581,10,B,January,66
1581,10,B,February,67
1581,10,B,March,61
1582,10,B,April,78
1582,10,B,May,76
1582,10,B,August,87
1582,10,B,September,90
1582,10,B,October,89
1582,10,B,November,83
1582,10,B,December,87
1582,10,B,January,76
1582,10,B,February,81
1582,10,B,March,75
1583,10,B,April,97
1583,10,B,May,100
1583,10,B,August,95
1583,10,B,September,96
1583,10,B,October,91
1583,10,B,November,91
1583,10,B,December,93
1583,10,B,January,98
1583,10,B,February,100
1583,10,B,March,100
1584,10,B,April,76
1584,10,B,May,84
1584,10,B,August,76
1584,10,B,September,88
1584,10,B,October,79
1584,10,B,November,88
1584,10,B,December,90
1584,10,B,January,84
1584,10,B,February,77
1584,10,B,March,89
1585,10,A,April,83
1585,10,A,May,86
1585,10,A,August,85
1585,10,A,September,84
1585,10,A,October,88
1585,10,A,November,77
1585,10,A,December,85
1585,10,A,January,85
1585,10,A,February,89
1585,10,A,March,87
1586,10,B,April,88
1586,10,B,May,80
1586,10,B,August,86
1586,10,B,September,87
1586,10,B,October,88
1586,10,B,November,87
1586,10,B,December,81
1586,10,B,January,76
1586,10,B,February,83
1586,10,B,March,88
1587,10,B,April,87
1587,10,B,May,78
1587,10,B,August,76
1587,10,B,September,82
1587,10,B,October,79
1587,10,B,November,75
1587,10,B,December,86
1587,10,B,January,81
1587,10,B,February,76
1587,10,B,March,87
1588,10,A,April,84
1588,10,A,May,76
1588,10,A,August,85
1588,10,A,September,89
1588,10,A,October,83
1588,10,A,November,77
1588,10,A,December,84
1588,10,A,January,76
1588,10,A,February,75
1588,10,A,March,81
1589,10,B,April,75
1589,10,B,May,79
1589,10,B,August,83
1589,10,B,September,89
1589,10,B,October,88
1589,10,B,November,84
1589,10,B,December,87
1589,10,B,January,77
1589,10,B,February,77
1589,10,B,March,82
1590,10,A,April,80
1590,10,A,May,81
1590,10,A,August,81
1590,10,A,September,82
1590,10,A,October,88
1590,10,A,November,78
1590,10,A,December,88
1590,10,A,January,89
1590,10,A,February,76
1590,10,A,March,75
1591,10,A,April,90
1591,10,A,May,77
1591,10,A,August,77
1591,10,A,September,90
1591,10,A,October,89
1591,10,A,November,85
1591,10,A,December,75
1591,10,A,January,80
1591,10,A,February,78
1591,10,A,March,81
1592,10,B,April,83
1592,10,B,May,80
1592,10,B,August,76
1592,10,B,September,81
1592,10,B,October,75
1592,10,B,November,88
1592,10,B,December,86
1592,10,B,January,77
1592,10,B,February,81
1592,10,B,March,77
1593,10,B,April,78
1593,10,B,May,77
1593,10,B,August,90
1593,10,B,September,87
1593,10,B,October,82
1593,10,B,November,78
1593,10,B,December,78
1593,10,B,January,76
1593,10,B,February,82
1593,10,B,March,78
1594,10,A,April,100
1594,10,A,May,90
1594,10,A,August,90
1594,10,A,September,92
1594,10,A,October,96
1594,10,A,November,97
1594,10,A,December,99
1594,10,A,January,99
1594,10,A,February,93
1594,10,A,March,95
1595,10,A,April,74
1595,10,A,May,61
1595,10,A,August,63
1595,10,A,September,74
1595,10,A,October,73
1595,10,A,November,66
1595,10,A,December,62
1595,10,A,January,75
1595,10,A,February,73
1595,10,A,March,62
1596,10,B,April,81
1596,10,B,May,87
1596,10,B,August,76
1596,10,B,September,87
1596,10,B,October,75
1596,10,B,November,78
1596,10,B,December,90
1596,10,B,January,84
1596,10,B,February,80
1596,10,B,March,76
1597,10,B,April,87
1597,10,B,May,79
1597,10,B,August,77
1597,10,B,September,83
1597,10,B,October,85
1597,10,B,November,77
1597,10,B,December,76
1597,10,B,January,85
1597,10,B,February,87
1597,10,B,March,79
1598,10,B,April,86
1598,10,B,May,83
1598,10,B,August,84
1598,10,B,September,75
1598,10,B,October,90
1598,10,B,November,76
1598,10,B,December,77
1598,10,B,January,85
1598,10,B,February,83
1598,10,B,March,75
1599,10,B,April,78
1599,10,B,May,83
1599,10,B,August,76
1599,10,B,September,75
1599,10,B,October,77
1599,10,B,November,79
1599,10,B,December,85
1599,10,B,January,75
1599,10,B,February,82
1599,10,B,March,89
1600,10,B,April,85
1600,10,B,May,84
1600,10,B,August,85
1600,10,B,September,76
1600,10,B,October,86
1600,10,B,November,76
1600,10,B,December,76
1600,10,B,January,78
1600,10,B,February,85
1600,10,B,March,86
1601,10,A,April,85
1601,10,A,May,85
1601,10,A,August,77
1601,10,A,September,83
1601,10,A,October,76
1601,10,A,November,81
1601,10,A,December,83
1601,10,A,January,90
1601,10,A,February,84
1601,10,A,March,90
1602,10,A,April,89
1602,10,A,May,87
1602,10,A,August,83
1602,10,A,September,87
1602,10,A,October,82
1602,10,A,November,90
1602,10,A,December,90
1602,10,A,January,79
1602,10,A,February,79
1602,10,A,March,90
1603,10,B,April,84
1603,10,B,May,85
1603,10,B,August,77
1603,10,B,September,89
1603,10,B,October,89
1603,10,B,November,87
1603,10,B,December,82
1603,10,B,January,76
1603,10,B,February,84
1603,10,B,March,82
1604,10,A,April,77
1604,10,A,May,85
1604,10,A,August,81
1604,10,A,September,78
1604,10,A,October,77
1604,10,A,November,83
1604,10,A,December,78
1604,10,A,January,79
1604,10,A,February,82
1604,10,A,March,82
1605,10,A,April,78
1605,10,A,May,90
1605,10,A,August,81
1605,10,A,September,81
1605,10,A,October,87
1605,10,A,November,84
1605,10,A,December,79
1605,10,A,January,85
1605,10,A,February,85
1605,10,A,March,77
1606,10,B,April,85
1606,10,B,May,82
1606,10,B,August,76
1606,10,B,September,88
1606,10,B,October,81
1606,10,B,November,81
1606,10,B,December,90
1606,10,B,January,90
1606,10,B,February,82
1606,10,B,March,78
1607,10,B,April,98
1607,10,B,May,90
1607,10,B,August,99
1607,10,B,September,93
1607,10,B,October,100
1607,10,B,November,93
1607,10,B,December,92
1607,10,B,January,98
1607,10,B,February,91
1607,10,B,March,100
1608,10,A,April,67
1608,10,A,May,69
1608,10,A,August,60
1608,10,A,September,66
1608,10,A,October,66
1608,10,A,November,73
1608,10,A,December,69
1608,10,A,January,65
1608,10,A,February,71
1608,10,A,March,62
1609,10,B,April,77
1609,10,B,May,89
1609,10,B,August,75
1609,10,B,September,89
1609,10,B,October,85
1609,10,B,November,90
1609,10,B,December,89
1609,10,B,January,90
1609,10,B,February,89
1609,10,B,March,84
1610,10,B,April,84
1610,10,B,May,87
1610,10,B,August,80
1610,10,B,September,75
1610,10,B,October,87
1610,10,B,November,75
1610,10,B,December,76
1610,10,B,January,77
1610,10,B,February,75
1610,10,B,March,76
